smiles,InChI Codes,InChI Keys,ChEMBL_IDs,target_molecule_pref_name,# Known Targets,Known Targets,document_journal,target_organism,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,nHBAcc,nHBDon,Lipinski,GhoseFilter,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,MW,AMW,n13Ring,n14Ring,n15Ring,n16Ring,n17Ring,n18Ring,n19Ring,n20Ring,n21Ring,n22Ring,n23Ring,n24Ring,n25Ring,n26Ring,n27Ring,n28Ring,n29Ring,n30Ring,n31Ring,n32Ring,n33Ring,n34Ring,n35Ring,n36Ring,n37Ring,n38Ring,n39Ring,n40Ring,n41Ring,n42Ring,n43Ring,n44Ring,n45Ring,n46Ring,n47Ring,n48Ring,n49Ring,n50Ring,n51Ring,n52Ring,n53Ring,n54Ring,n55Ring,n56Ring,n57Ring,n58Ring,n59Ring,n60Ring,n61Ring,n62Ring,n63Ring,n64Ring,n65Ring,n66Ring,n67Ring,n68Ring,n69Ring,n70Ring,n71Ring,n72Ring,n73Ring,n74Ring,n75Ring,n76Ring,n77Ring,n78Ring,n79Ring,n80Ring,n81Ring,n82Ring,n83Ring,n84Ring,n85Ring,n86Ring,n87Ring,n88Ring,n89Ring,n90Ring,n91Ring,n92Ring,n93Ring,n94Ring,n95Ring,n96Ring,n97Ring,n98Ring,n99Ring,SmallestRS,LargestRS,nSugars,core_ester
CC[C@H]1OC(=O)[C@H](C)C2(O)O[C@@](C)(C[C@@H](C)CN(C(=O)NC(C)C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,"InChI=1S/C33H61N3O10/c1-13-24-32(10,41)26(38)22(8)36(30(40)34-17(2)3)16-18(4)15-31(9)27(20(6)33(42,46-31)21(7)28(39)44-24)45-29-25(37)23(35(11)12)14-19(5)43-29/h17-27,29,37-38,41-42H,13-16H2,1-12H3,(H,34,40)/t18-,19-,20-,21+,22-,23+,24-,25-,26-,27-,29+,31+,32-,33?/m1/s1",SXOMGMXLQYWTEF-UMKYAFTNSA-N,CHEMBL389465,,,,,"Hepatitis C virus,None",0,1,0,0,107,46,0,2,13,61,0,33,3,10,0,0,0,0,0,0,0,109,48,107,2,0,0,2,107,2,11,5,False,False,3,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0.10416666699999999,1.8293,170.4929,170.49,170.49,659.4356952,6.162950422000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)C2O[C@@](C)(C[C@@H](C)CN(C(=O)NC(C)C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,"InChI=1S/C33H61N3O9/c1-13-24-33(10,41)27(38)22(8)36(31(40)34-17(2)3)16-18(4)15-32(9)28(20(6)26(45-32)21(7)29(39)43-24)44-30-25(37)23(35(11)12)14-19(5)42-30/h17-28,30,37-38,41H,13-16H2,1-12H3,(H,34,40)/t18-,19-,20+,21-,22-,23+,24-,25-,26?,27-,28-,30+,32+,33-/m1/s1",FEKACRUYMQQVSL-JKWLECBASA-N,CHEMBL427273,,,,,Rattus norvegicus,0,1,0,0,106,45,0,2,12,61,0,33,3,9,0,0,0,0,0,0,0,108,47,106,2,0,0,2,106,2,10,4,False,False,3,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0.106382979,2.5093,169.3311,150.26,150.26,643.4407805,6.070196042999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCC1OC(=O)/C=C\C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)/C=C\C=C/C1OC1OC(C)C(O)C(OC)C1O,"InChI=1S/C35H57NO11/c1-10-26-27(46-35-31(41)33(42-9)29(39)23(6)44-35)14-12-11-13-25(37)20(3)17-21(4)32(19(2)15-16-28(38)45-26)47-34-30(40)24(36(7)8)18-22(5)43-34/h11-16,19-24,26-27,29-35,39-41H,10,17-18H2,1-9H3/b13-11-,14-12-,16-15-",ODUZGVVGEHAFIV-DYVMWCOHSA-N,,,,,,,0,1,0,0,104,47,0,0,12,57,0,35,1,11,0,0,0,0,0,0,0,106,49,101,5,0,0,5,101,5,12,3,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14285714300000002,2.5359,174.0324,153.45,153.45,667.3931616,6.417241939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CCC1OC(=O)/C=C\C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)/C=C\C=C/C1COC1OC(C)C(O)C(O)C1O,"InChI=1S/C35H57NO11/c1-9-27-24(18-43-34-32(42)31(41)29(39)23(6)45-34)12-10-11-13-26(37)20(3)16-21(4)33(19(2)14-15-28(38)46-27)47-35-30(40)25(36(7)8)17-22(5)44-35/h10-15,19-25,27,29-35,39-42H,9,16-18H2,1-8H3/b12-10-,13-11-,15-14-",ORPUAOXOPLNKNG-OHWPVKQSSA-N,,,,,,,0,1,0,0,104,47,0,0,12,57,0,35,1,11,0,0,0,0,0,0,0,106,49,101,5,0,0,5,101,5,12,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14285714300000002,2.1294,173.8112,164.45,164.45,667.3931616,6.417241939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CCC1OC(=O)/C=C\C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)/C=C\C=C/C1COC1OC(C)C(O)C(O)C1O,"InChI=1S/C35H57NO11/c1-9-27-24(18-43-34-32(42)31(41)29(39)23(6)45-34)12-10-11-13-26(37)20(3)16-21(4)33(19(2)14-15-28(38)46-27)47-35-30(40)25(36(7)8)17-22(5)44-35/h10-15,19-25,27,29-35,39-42H,9,16-18H2,1-8H3/b12-10-,13-11-,15-14-",ORPUAOXOPLNKNG-OHWPVKQSSA-N,,,,,,,0,1,0,0,104,47,0,0,12,57,0,35,1,11,0,0,0,0,0,0,0,106,49,101,5,0,0,5,101,5,12,4,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14285714300000002,2.1294,173.8112,164.45,164.45,667.3931616,6.417241939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CCC1OC(=O)/C=C\C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)/C=C\C=C/C1(O)COC1OC(C)C(O)C(O)C1O,"InChI=1S/C35H57NO12/c1-9-26-35(43,18-44-33-31(42)30(41)28(39)23(6)46-33)15-11-10-12-25(37)20(3)16-21(4)32(19(2)13-14-27(38)47-26)48-34-29(40)24(36(7)8)17-22(5)45-34/h10-15,19-24,26,28-34,39-43H,9,16-18H2,1-8H3/b12-10-,14-13-,15-11-",IOEAOHLFINUPGX-OFPCCDEFSA-N,,,,,,,0,1,0,0,105,48,0,0,13,57,0,35,1,12,0,0,0,0,0,0,0,107,50,102,5,0,0,5,102,5,13,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14,1.2443,175.271,184.68,184.68,683.3880763,6.508457869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
COC1CC(C)OC(OC2C(C)/C=C\C(=O)OC(C)C(COC3OC(C)C(O)C(OC)C3OC)/C=C\CCC(=O)C(C)CC2C)C1O,"InChI=1S/C35H58O12/c1-19-14-15-28(37)45-23(5)25(18-43-35-33(42-9)32(41-8)29(38)24(6)46-35)12-10-11-13-26(36)20(2)16-21(3)31(19)47-34-30(39)27(40-7)17-22(4)44-34/h10,12,14-15,19-25,27,29-35,38-39H,11,13,16-18H2,1-9H3/b12-10-,15-14-",RQWDUKIJTQJQTG-CWXQJLEJSA-N,,,,,,,0,0,0,0,105,47,0,0,12,58,0,35,0,12,0,0,0,0,0,0,0,107,49,103,4,0,0,4,103,4,12,2,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.163265306,3.3563,172.1906,148.44,148.44,670.3928272999999,6.384693593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
COC1C(O)CC(=O)OC(C)C/C=C\C=C/C(O)C(C)CC(C(C)=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,"InChI=1S/C35H59NO13/c1-18-15-23(20(3)37)31(32(44-9)25(39)16-26(40)45-19(2)13-11-10-12-14-24(18)38)49-34-29(41)28(36(7)8)30(21(4)47-34)48-27-17-35(6,43)33(42)22(5)46-27/h10-12,14,18-19,21-25,27-34,38-39,41-43H,13,15-17H2,1-9H3/b11-10-,14-12-",RNTHXKSHBFBCAT-QDUUWUCGSA-N,,,,,,,0,1,0,0,108,49,0,0,14,59,0,35,1,13,0,0,0,0,0,0,0,110,51,106,4,0,0,4,106,4,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.13725490199999998,0.8456,176.976,193.91,193.91,701.3986409,6.494431861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,"InChI=1S/C35H59NO13/c1-19-16-23(14-15-37)31(32(44-8)25(39)17-26(40)45-20(2)12-10-9-11-13-24(19)38)49-34-29(41)28(36(6)7)30(21(3)47-34)48-27-18-35(5,43)33(42)22(4)46-27/h9-11,13,15,19-25,27-34,38-39,41-43H,12,14,16-18H2,1-8H3/b10-9+,13-11+/t19-,20-,21-,22+,23+,24+,25-,27+,28-,29-,30-,31+,32+,33+,34+,35-/m1/s1",XYJOGTQLTFNMQG-KJHBSLKPSA-N,,,,,,,0,1,0,0,108,49,0,0,14,59,0,35,1,13,0,0,0,0,0,0,0,110,51,106,4,0,0,4,106,4,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.156862745,0.8456,176.976,193.91,193.91,701.3986409,6.494431861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
COC1C(O)CC(=O)OC(C)C/C=C\C=C/C(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,"InChI=1S/C35H59NO13/c1-19-16-23(14-15-37)31(32(44-8)25(39)17-26(40)45-20(2)12-10-9-11-13-24(19)38)49-34-29(41)28(36(6)7)30(21(3)47-34)48-27-18-35(5,43)33(42)22(4)46-27/h9-11,13,15,19-25,27-34,38-39,41-43H,12,14,16-18H2,1-8H3/b10-9-,13-11-",XYJOGTQLTFNMQG-ZRQQEUPBSA-N,,,,,,,0,1,0,0,108,49,0,0,14,59,0,35,1,13,0,0,0,0,0,0,0,110,51,106,4,0,0,4,106,4,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.156862745,0.8456,176.976,193.91,193.91,701.3986409,6.494431861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
COC1C(O)CC(=O)OC(C)C/C=C\C=C/C(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,"InChI=1S/C35H59NO13/c1-19-16-23(14-15-37)31(32(44-8)25(39)17-26(40)45-20(2)12-10-9-11-13-24(19)38)49-34-29(41)28(36(6)7)30(21(3)47-34)48-27-18-35(5,43)33(42)22(4)46-27/h9-11,13,15,19-25,27-34,38-39,41-43H,12,14,16-18H2,1-8H3/b10-9-,13-11-",XYJOGTQLTFNMQG-ZRQQEUPBSA-N,,,,,,,0,1,0,0,108,49,0,0,14,59,0,35,1,13,0,0,0,0,0,0,0,110,51,106,4,0,0,4,106,4,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.156862745,0.8456,176.976,193.91,193.91,701.3986409,6.494431861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CCCCO2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C)C2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C35H63NO11/c1-12-25-35(8,41)30(39)21(4)27(37)19(2)18-34(7,42-11)31(47-33-28(38)24(36(9)10)17-20(3)44-33)22(5)29(23(6)32(40)45-25)46-26-15-13-14-16-43-26/h19-26,28-31,33,38-39,41H,12-18H2,1-11H3/t19-,20-,21+,22+,23-,24+,25-,26?,28?,29+,30-,31-,33?,34+,35-/m1/s1",XIVUGOWDJWBGHM-VQGILQLGSA-N,CHEMBL131716,,,,,,0,1,0,0,110,47,0,0,12,63,0,35,1,11,0,0,0,0,0,0,0,112,49,110,2,0,0,2,110,2,12,3,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14285714300000002,3.0654,174.2664,153.45,153.45,673.4401118,6.122182835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O,"InChI=1S/C35H63NO11/c1-16-13-17(2)32(47-35-31(40)25(36(10)11)14-18(3)43-35)21(6)33(46-27-15-26(42-12)30(39)24(9)44-27)22(7)34(41)45-23(8)19(4)29(38)20(5)28(16)37/h16-27,29-33,35,38-40H,13-15H2,1-12H3/t16-,17+,18-,19+,20+,21-,22-,23-,24+,25+,26+,27+,29+,30+,31-,32+,33+,35+/m1/s1",HMWRDHJSNPHWRP-AKNMPYKOSA-N,CHEMBL1957028,,,,,Staphylococcus aureus,0,1,0,0,110,47,0,0,12,63,0,35,1,11,0,0,0,0,0,0,0,112,49,110,2,0,0,2,110,2,12,3,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.12244898,2.7756,174.1044,153.45,153.45,673.4401118,6.122182835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
